stairdown,6.82E+14, ACC,0.114922,1.762132,11.492168
stairdown,6.82E+14, ACC,0.383072,1.264138,10.572795
stairdown,6.82E+14, ACC,0.076614,1.417367,9.385271
stairdown,6.82E+14, ACC,-0.536301,1.953669,9.346964
stairdown,6.82E+14, ACC,-0.536301,2.145205,9.308656
stairdown,6.82E+14, ACC,-0.153229,1.877054,8.772355
stairdown,6.82E+14, ACC,-0.038307,1.493982,8.274361
stairdown,6.82E+14, ACC,-0.306458,1.417367,8.274361
stairdown,6.82E+14, ACC,-0.229843,1.417367,8.542512
stairdown,6.82E+14, ACC,0.076614,1.493982,8.236053
stairdown,6.82E+14, ACC,0.497994,1.647211,7.469909
stairdown,6.82E+14, ACC,0.536301,1.647211,7.546524
stairdown,6.82E+14, ACC,0.383072,1.302446,8.236053
stairdown,6.82E+14, ACC,0.42138,1.072602,9.270349
stairdown,6.82E+14, ACC,0.727837,1.302446,9.423578
stairdown,6.82E+14, ACC,0.842759,1.877054,7.776367
stairdown,6.82E+14, ACC,0.68953,1.915361,6.933608
stairdown,6.82E+14, ACC,0.344765,2.030283,8.082825
stairdown,6.82E+14, ACC,0.383072,2.145205,9.576807
stairdown,6.82E+14, ACC,0.306458,1.838747,10.189722
stairdown,6.82E+14, ACC,0.536301,1.647211,10.266336
stairdown,6.82E+14, ACC,0.191536,1.647211,10.266336
stairdown,6.82E+14, ACC,-0.574608,1.685518,11.224017
stairdown,6.82E+14, ACC,-0.651223,1.455675,12.29662
stairdown,6.82E+14, ACC,-0.038307,1.838747,11.60709
stairdown,6.82E+14, ACC,-0.191536,1.991976,9.80665
stairdown,6.82E+14, ACC,-0.919373,1.570596,9.883265
stairdown,6.82E+14, ACC,-1.302446,0.995988,12.334928
stairdown,6.82E+14, ACC,-0.727837,0.651223,14.097059
stairdown,6.82E+14, ACC,-0.191536,0.766145,12.488156
stairdown,6.82E+14, ACC,-0.114922,1.264138,9.576807
stairdown,6.82E+14, ACC,-0.612916,1.953669,7.73806
stairdown,6.82E+14, ACC,-1.302446,2.030283,8.504205
stairdown,6.82E+14, ACC,-1.11091,1.80044,8.887277
stairdown,6.82E+14, ACC,-0.919373,1.608904,8.389283
stairdown,6.82E+14, ACC,-0.881066,1.493982,7.469909
stairdown,6.82E+14, ACC,-1.034295,1.532289,6.052542
stairdown,6.82E+14, ACC,-1.264138,1.493982,5.784391
stairdown,6.82E+14, ACC,-0.957681,1.37906,6.665458
stairdown,6.82E+14, ACC,-0.612916,0.919373,7.584831
stairdown,6.82E+14, ACC,-0.459687,0.574608,7.546524
stairdown,6.82E+14, ACC,-0.306458,0.766145,6.665458
stairdown,6.82E+14, ACC,-0.306458,1.417367,5.784391
stairdown,6.82E+14, ACC,0,1.991976,5.746084
stairdown,6.82E+14, ACC,0.153229,2.06859,7.31668
stairdown,6.82E+14, ACC,0.191536,1.340753,9.308656
stairdown,6.82E+14, ACC,0.842759,0.957681,10.189722
stairdown,6.82E+14, ACC,0.881066,1.532289,9.5385
stairdown,6.82E+14, ACC,0,2.413355,9.270349
stairdown,6.82E+14, ACC,-0.42138,2.030283,10.496181
stairdown,6.82E+14, ACC,0,0.919373,13.177686
stairdown,6.82E+14, ACC,0.766145,-0.038307,14.671668
stairdown,6.82E+14, ACC,1.034295,0.306458,11.913548
stairdown,6.82E+14, ACC,0.344765,1.264138,9.730036
stairdown,6.82E+14, ACC,-0.229843,2.030283,10.496181
stairdown,6.82E+14, ACC,0.038307,2.183512,12.603078
stairdown,6.82E+14, ACC,0.766145,1.532289,12.603078
stairdown,6.82E+14, ACC,0.995988,1.149217,11.377247
stairdown,6.82E+14, ACC,0.42138,1.532289,10.726024
stairdown,6.82E+14, ACC,-0.076614,2.145205,10.91756
stairdown,6.82E+14, ACC,-0.306458,2.221819,10.802638
stairdown,6.82E+14, ACC,-0.306458,1.915361,10.572795
stairdown,6.82E+14, ACC,-0.229843,1.723825,10.0748
stairdown,6.82E+14, ACC,0.038307,1.838747,8.695741
stairdown,6.82E+14, ACC,0.076614,1.877054,7.431602
stairdown,6.82E+14, ACC,0.076614,1.953669,6.588843
stairdown,6.82E+14, ACC,0.306458,1.915361,6.435614
stairdown,6.82E+14, ACC,0.383072,1.762132,6.282385
stairdown,6.82E+14, ACC,0.68953,1.685518,6.550536
stairdown,6.82E+14, ACC,0.919373,1.647211,6.742072
stairdown,6.82E+14, ACC,0.995988,1.762132,6.205771
stairdown,6.82E+14, ACC,0.842759,2.06859,5.975927
stairdown,6.82E+14, ACC,0.574608,2.260126,6.244078
stairdown,6.82E+14, ACC,0.344765,2.030283,7.201759
stairdown,6.82E+14, ACC,-0.038307,1.608904,8.963891
stairdown,6.82E+14, ACC,-0.076614,1.762132,11.33894
stairdown,6.82E+14, ACC,-0.229843,2.030283,11.87524
stairdown,6.82E+14, ACC,-0.651223,1.762132,11.415554
stairdown,6.82E+14, ACC,-0.766145,1.225831,11.798626
stairdown,6.82E+14, ACC,-0.306458,0.842759,13.101071
stairdown,6.82E+14, ACC,0.229843,1.187524,13.062764
stairdown,6.82E+14, ACC,-0.344765,1.608904,11.377247
stairdown,6.82E+14, ACC,-1.37906,1.877054,10.840945
stairdown,6.82E+14, ACC,-1.264138,1.608904,12.334928
stairdown,6.82E+14, ACC,-0.459687,0.995988,13.215993
stairdown,6.82E+14, ACC,0.383072,0.842759,11.836933
stairdown,6.82E+14, ACC,0.344765,1.340753,9.461885
stairdown,6.82E+14, ACC,-0.153229,2.06859,7.776367
stairdown,6.82E+14, ACC,-0.574608,2.451663,7.31668
stairdown,6.82E+14, ACC,-0.842759,2.451663,7.73806
stairdown,6.82E+14, ACC,-0.727837,2.030283,7.623138
stairdown,6.82E+14, ACC,-0.42138,1.80044,7.163452
stairdown,6.82E+14, ACC,-0.344765,1.915361,6.014235
stairdown,6.82E+14, ACC,-0.268151,1.838747,5.133168
stairdown,6.82E+14, ACC,-0.383072,1.723825,5.363012
stairdown,6.82E+14, ACC,-0.306458,1.340753,6.090849
stairdown,6.82E+14, ACC,-0.076614,0.957681,6.665458
stairdown,6.82E+14, ACC,0.153229,0.727837,7.201759
stairdown,6.82E+14, ACC,0.344765,1.187524,7.125144
stairdown,6.82E+14, ACC,0.153229,1.570596,6.627151
stairdown,6.82E+14, ACC,0.114922,1.723825,7.508216
stairdown,6.82E+14, ACC,0.191536,2.145205,9.346964
stairdown,6.82E+14, ACC,0.919373,1.532289,11.109096
stairdown,6.82E+14, ACC,1.455675,0.651223,12.258312
stairdown,6.82E+14, ACC,1.034295,0.651223,12.488156
stairdown,6.82E+14, ACC,0.459687,1.455675,12.028469
stairdown,6.82E+14, ACC,0.68953,2.221819,11.262324
stairdown,6.82E+14, ACC,1.608904,2.834735,9.844957
stairdown,6.82E+14, ACC,1.264138,2.528277,9.500193
stairdown,6.82E+14, ACC,0.383072,2.06859,11.109096
stairdown,6.82E+14, ACC,0.344765,2.221819,12.373235
stairdown,6.82E+14, ACC,0.574608,2.221819,11.87524
stairdown,6.82E+14, ACC,0.497994,2.260126,10.189722
stairdown,6.82E+14, ACC,0.497994,2.643199,9.921572
stairdown,6.82E+14, ACC,0.42138,2.719813,9.921572
stairdown,6.82E+14, ACC,0.612916,2.413355,9.615114
stairdown,6.82E+14, ACC,0.651223,1.953669,9.653421
stairdown,6.82E+14, ACC,0.804452,1.647211,9.615114
stairdown,6.82E+14, ACC,0.727837,1.953669,9.193734
stairdown,6.82E+14, ACC,0.42138,2.413355,7.929596
stairdown,6.82E+14, ACC,0.344765,2.528277,7.163452
